1602146803659814513,1.0129631185504513,-0.24598166519192133,0.014003814650286914,0.958923589202143,-0.24576589329499426,-0.011561395261357526,0.9020535953979566,-0.2457606273697911,-0.03275465392971318,0.8447953931367447,-0.24589935809567573,-0.04489494307900519,0.7855541546482094,-0.2460392700485564,-0.04877956550649714,0.7288715325048465,-0.24522301909067212,-0.0437567952620575,0.6709879368051348,-0.24458412646711908,-0.027610808711662542,0.6157235900724728,-0.24532987924121752,-0.006977602379206001,0.563932504870305,-0.24515578166962826,0.02405434608527396
1602146803701251029,1.012949517831617,-0.2459671003370228,0.014028959071939644,0.9590457558001395,-0.24589529231061918,-0.012018153101661436,0.902052801887437,-0.2457585407919558,-0.03275382612351489,0.8447935778717743,-0.2458713342685072,-0.044788589038066776,0.7855871486428492,-0.2459720026370834,-0.04853020822755738,0.7289569917075787,-0.24511320700568912,-0.04335225806876794,0.6708917975955886,-0.24466062962232485,-0.02785424781720255,0.6157251095422609,-0.24533475876939165,-0.006977995388659079,0.5639550476739839,-0.24513418171951262,0.024080203736710548
1602146803760314219,1.0129371805649972,-0.24596655299399928,0.014043456751618617,0.9589811601878186,-0.24581829495902346,-0.011760644985710807,0.9020497807757826,-0.24576364536358813,-0.03275176042327462,0.8447886047818238,-0.24585817056041415,-0.044735022879197485,0.7855886490969762,-0.245932620289803,-0.048406314335739414,0.7289042483510977,-0.24518684014673314,-0.043629569016075634,0.6710308748234475,-0.24455360062243822,-0.02750458154479067,0.6159445644699697,-0.2452029537609695,-0.0065054350749704296,0.5639655677844866,-0.24513671846712787,0.024096500687194877
1602146803783813611,1.0131414534334988,-0.2461091481781822,0.013561421129150295,0.9589464030714199,-0.24578654411348674,-0.01163009626874452,0.9021206690539297,-0.24589444779731492,-0.03323765773444205,0.8447883496233838,-0.24585043147522145,-0.044708626368340706,0.7855526468738186,-0.24605090516208034,-0.04882411276848063,0.7288661567153869,-0.24522313649811317,-0.04376784430975262,0.6710933164379966,-0.244510543289552,-0.027326824149054955,0.6162838716080219,-0.2449971379120387,-0.0057982742996183535,0.5639699295793277,-0.2451385679583751,0.024104833605473136
1602146803822509447,1.0130459610397198,-0.2460374202698068,0.013809090745197332,0.9589246918972212,-0.24576934182379306,-0.011564965109086701,0.9021568322062041,-0.24596081056536703,-0.03348039721890612,0.844790651662007,-0.24584768262622303,-0.044695253620605606,0.7855270779361436,-0.24610911431112695,-0.04903291589240746,0.7288502013402627,-0.2452384700282624,-0.04383782043502216,0.6709551106750495,-0.24462817250815502,-0.027711634049641883,0.6160043191958321,-0.245162550488896,-0.006389750752209393,0.5636593182889825,-0.24528558851127943,0.02364330405101335
1602146803861335571,1.0129870095201543,-0.24599927039987424,0.013932841738768277,0.9589137332805595,-0.24575529419401146,-0.011533757168211024,0.902104873055328,-0.24586086931825968,-0.03311615804232895,0.8447948284262221,-0.245839555326415,-0.04469038782982537,0.7855630339113738,-0.24600314935188286,-0.04865736713201528,0.7289513429477287,-0.24512669751429586,-0.04339154729295275,0.6710444285565957,-0.24454079962887987,-0.027431629263322738,0.6158514202535637,-0.24524742451665388,-0.006684375483881546,0.5638212426172935,-0.2452105803562672,0.02387743618769359
1602146803903624873,1.012959718065402,-0.2459851245801185,0.013995854866230773,0.9590434616529263,-0.24590257943838556,-0.012001300897064216,0.902140973258218,-0.24594387024335287,-0.03341933854050998,0.8447854471365239,-0.24571442890863993,-0.04420188009806175,0.7855833632741411,-0.24595251286182074,-0.048469108415569694,0.7289916341984503,-0.2450652139173241,-0.04316936300629959,0.6709285070898753,-0.24464423794383217,-0.0277637081734438,0.6157803887489987,-0.24528115389367577,-0.0068341014604297486,0.5639021068351497,-0.2451771095761301,0.023995515217848862
1602146803943324632,1.0129523161763965,-0.24597930630267423,0.0140274033495297,0.9589751690406292,-0.24582402170493445,-0.011751486986015757,0.902097479573201,-0.2458508806410879,-0.03308603180947552,0.8447893186344193,-0.24578130041381485,-0.04444148071512022,0.7855935254209364,-0.2459265129346561,-0.04837514943055461,0.7290222801529525,-0.24503024106498816,-0.043059786198315936,0.6710390507640994,-0.24455824099673146,-0.027455658300983142,0.6159730003043833,-0.2451645909772342,-0.006436413933835436,0.5639409594074491,-0.24515601262542963,0.024053532711965746
1602146803982566600,1.0129379584020044,-0.2459713602303665,0.014042381886718146,0.9590748389670625,-0.2459289669718309,-0.01211218931049588,0.9021437357191517,-0.24593612404188747,-0.033405244875648124,0.8447890408507397,-0.2458114595079045,-0.04456200411480005,0.7855971010981514,-0.24591973133744197,-0.04832654922706984,0.7289243526129615,-0.24515112795976213,-0.043481343865906116,0.6709127039418661,-0.24464557026415118,-0.027776999476365704,0.61607427845222,-0.24510926288553492,-0.00623704805109757,0.5639606196971987,-0.24514758654706154,0.024083062066074825
1602146804021378624,1.012944427120825,-0.24597558236239914,0.014051326493089105,0.9589901480812904,-0.24583281477305868,-0.01180800087782587,0.9022314139982287,-0.2461119878288781,-0.034050191397267705,0.8447776907142727,-0.24570138670396102,-0.04413722500400452,0.7855516701373461,-0.24604150303220618,-0.0487847433756808,0.7289813380312931,-0.2450706822397836,-0.04321608792502859,0.6708646221205591,-0.24467822688889257,-0.027941080166676686,0.6156626096534694,-0.24534397104504524,-0.007083323748393365,0.5639634598793627,-0.2451509934378251,0.024100036770706976
