1602146806460122837,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806463211934,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806466689324,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806478588951,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806484630794,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806491111833,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806500028445,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806506874319,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806522432948,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806525438841,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806531361814,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806539452981,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806547185618,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806558903357,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806563476507,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806572338593,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806579060568,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806586973701,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806599020419,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806603855003,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806616962071,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806619669795,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806626742700,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806636153100,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806643174463,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806659953736,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806661895901,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806671049249,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806675170487,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806684565667,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806693136835,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806699335282,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806707393921,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806721899869,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806724697978,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806737106056,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806739480618,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806751084328,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806755694903,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806764074714,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806783667506,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806786265265,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806790573351,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806796122649,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806803519485,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806812089558,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806821170171,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806827468325,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806834879935,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806844701630,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806853277176,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806861296451,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806867248236,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806874862853,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806885831706,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806891690563,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806900611605,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806907247111,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806915805482,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806924597156,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806931696243,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806941002851,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806947300248,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806954871893,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806964241208,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806971553388,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806980556633,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806987290639,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146806995047365,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807003794276,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807011026401,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807020526308,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807026985973,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807035601912,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807044977337,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807052767038,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807059960951,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807067073755,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807076411888,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807085277759,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807092055966,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807099597467,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807106899126,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807116280154,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807123763524,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807131145993,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807140353804,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807147317204,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807159074312,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807162973869,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807171028127,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807185070862,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807187933547,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807205207564,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807208253490,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807211083357,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807222361272,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807227310416,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807238944135,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807243166647,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807252087246,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807260143203,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807267187360,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807278836738,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807284587980,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807291721972,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807300538190,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807307159482,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
1602146807315520403,-0.8466999999945983,-0.049999999813735485,-0.7872999998508021,-0.053599999751895666
