1602075487707950097,1.0162613799893045,-0.24605796766651944,0.00983547089055494,0.9105464558646769,-0.2451073162125748,-0.04790467936116307,0.8543664011803829,-0.2448978238541025,-0.06506770703413789,0.7958137282839843,-0.24443352823466677,-0.07548546383945916,0.7388403363678248,-0.2428587516305456,-0.07435272993755918,0.6792697365854586,-0.24258773559609034,-0.0666703419342419,0.5690044273991266,-0.2414327860209341,-0.020321294531653822
1602075487727589088,1.0162672627569183,-0.2460614544838299,0.009822752141680473,0.9105287905699615,-0.24508398394563036,-0.04782202477772239,0.8543696048903974,-0.2448882828141604,-0.06500548177673154,0.7958036707129985,-0.2444844540486794,-0.07568821003466561,0.7387991175486848,-0.24291441025944704,-0.07459177409624258,0.6792090354917952,-0.2426535952193058,-0.06690493618092096,0.568996466512828,-0.24144122989917682,-0.020340811020126387
1602075487783396522,1.0162671800381626,-0.24605615304488254,0.00981476257233598,0.9106032941661725,-0.24519638435104119,-0.048269150147370675,0.8543690469376592,-0.24488201896531153,-0.0649746485810471,0.7958308192134509,-0.24439046899799766,-0.07530500481736667,0.7387754919422154,-0.24294417135350266,-0.07471068172790604,0.6791646531035282,-0.24267659154074328,-0.06702410665378505,0.5687078952888512,-0.241560850243251,-0.02082517034630181
1602075487804785429,1.0162721371643115,-0.24606267810917015,0.009812844949694473,0.9107092567218544,-0.2453891208367655,-0.048977410115995226,0.854386163354353,-0.24499461502712963,-0.0654468990120858,0.7958088716319973,-0.244464534984421,-0.07559743211583059,0.7386760352198316,-0.243074853308518,-0.07525321083535712,0.6792999770352142,-0.2425719502319033,-0.06660374331322935,0.5688329421067082,-0.24149833557826367,-0.020593816832614735
1602075487860562240,1.01607055739803,-0.24591912421610293,0.010299920795995813,0.9107595843590927,-0.24548405075474236,-0.04933178427593191,0.8543963818954292,-0.24505433312622274,-0.06568224118464228,0.7958309689181355,-0.24438230828416316,-0.07525905928204352,0.7386214537358895,-0.2431470221454307,-0.07552255648964382,0.6793657041204431,-0.24252411481585062,-0.06639235567461986,0.5691735448491337,-0.2413403964798133,-0.020006077371213845
1602075487903153375,1.015966309941561,-0.2458455428732388,0.010543157994763866,0.9107163649664947,-0.24540711134363408,-0.04902125423338734,0.8543788203047851,-0.2449628735160692,-0.06531341373528382,0.7958042643566297,-0.24445598393921997,-0.0755753735753987,0.7386887919292334,-0.24306189911276918,-0.0751758101609707,0.6792569841597578,-0.24261511352603,-0.06676760996551706,0.5687853692917494,-0.24151294209104093,-0.020656694377094525
1602075487922591472,1.016322661937188,-0.2461012616545516,0.009688426065837343,0.9106859539676082,-0.2453618439817974,-0.04886730604906151,0.8543738951317423,-0.24491908663072148,-0.06512868197347679,0.7958352885080429,-0.24437623281311846,-0.07524876853838526,0.7386270966385056,-0.2431377777255126,-0.07548451621750521,0.6791868821385352,-0.24266376604164802,-0.06695376312631504,0.5688659481402505,-0.2414728802734387,-0.020509704769652234
1602075487961556626,1.0162960986597906,-0.246082593074251,0.009749181173580219,0.910673407217673,-0.24534339154754337,-0.048789402019654385,0.8543822702523385,-0.24501482439729227,-0.06552322162036862,0.7958492112322921,-0.2443386913870621,-0.07508481307000342,0.7386893636654577,-0.2430558333473129,-0.0751570530954387,0.6791642960978683,-0.2426954704701847,-0.06704553720228067,0.5689007645672565,-0.24146430443905037,-0.02043310684578114
1602075488015928939,1.0162807323896648,-0.2460800868987011,0.00978135715156587,0.9106692859708354,-0.24533336895962704,-0.048750742874190435,0.8543765680949331,-0.24494509799710754,-0.06523361820638246,0.7958554126028168,-0.2443135075775711,-0.07500440611312412,0.7387261920046102,-0.24300989126574446,-0.07499481241777153,0.6791489147113923,-0.24271900714760247,-0.06708932440792165,0.5686573437979796,-0.2415761675218677,-0.02087025532783748
1602075488036789049,1.0162799123112571,-0.2460713994522996,0.009795287048414956,0.910667677726323,-0.24531834265382008,-0.04873393767684468,0.8543892799116338,-0.2450283941682698,-0.06557579567089825,0.795885705536507,-0.24418289182019653,-0.07447902036745564,0.7387393705820069,-0.24299811602970406,-0.0749106641367115,0.6791344685587049,-0.24272535434310216,-0.06711227966744263,0.5688019560584654,-0.2415047956151377,-0.02061641046022225
1602075488075556821,1.0160680225519605,-0.24591903965034284,0.01029030975491903,0.9106655593442785,-0.24532092333305955,-0.04872295346443108,0.8543935292357266,-0.2450726542180898,-0.0657461394506458,0.795834257764299,-0.24436024675478132,-0.07518447528492198,0.7386594013972199,-0.24310814571590555,-0.07535168356295222,0.6791451320685696,-0.24271798359743435,-0.06712717313373269,0.5686029485477926,-0.24159743548090082,-0.02096143414156372
